position,token,target,loss_nats,passthrough_nats,visits,mean_hops
35329,30,31,3.614759,3.765887,651,3.8979
35330,31,54,3.219572,3.784086,624,3.7343
35331,54,25,2.153983,1.745624,655,3.9371
35332,25,29,2.826358,3.292000,720,4.0314
35333,29,11,1.883706,3.207298,683,3.9956
35334,11,42,2.245736,3.225376,698,4.0213
35335,42,0,3.990330,4.678642,698,4.0131
35336,0,21,3.147590,3.307856,683,4.0035
35337,21,47,3.890970,4.276851,631,3.8532
35338,47,22,3.510019,3.070745,585,3.7065
35339,22,35,4.424151,4.932262,528,3.3631
35340,35,8,2.740265,2.487894,691,4.0089
35341,8,41,2.242331,2.294089,681,3.9893
35342,41,36,5.364338,6.057832,647,3.9045
35343,36,29,2.594888,2.587261,639,3.8327
35344,29,23,1.932996,1.860200,649,3.8721
35345,23,29,1.422372,1.064452,576,3.5905
35346,29,23,1.639937,1.745356,666,3.9296
35347,23,18,4.046259,4.620757,664,3.8972
35348,18,38,3.152082,3.113364,638,3.8810
35349,38,50,2.173912,2.289208,562,3.5607
35350,50,53,4.308732,4.525394,547,3.4796
35351,53,17,2.544897,2.198633,638,3.8892
35352,17,2,3.266223,4.039759,658,3.9230
35353,2,45,2.933525,3.406606,651,3.8002
35354,45,62,4.885206,5.106273,719,4.0454
35355,62,21,4.956665,4.901099,611,3.7246
35356,21,48,3.030172,2.313195,603,3.8093
35357,48,25,4.037074,4.646921,669,3.9032
35358,25,2,3.703423,4.800710,672,3.8759
35359,2,54,3.866811,3.920608,619,3.7730
35360,54,25,1.975476,1.739089,604,3.6567
35361,25,36,2.673529,3.123788,669,3.9062
35362,36,29,2.683077,2.579939,656,3.9808
35363,29,11,2.104040,3.281089,690,3.9822
35364,11,42,2.418639,3.134947,701,4.0279
35365,42,45,2.208352,2.509110,653,3.8750
35366,45,62,4.697919,4.947132,685,3.9674
35367,62,21,4.872098,4.775617,628,3.8454
35368,21,47,3.665062,4.023882,604,3.8032
35369,47,56,2.104222,2.096999,637,3.8952
35370,56,34,2.478004,2.985380,648,3.7645
35371,34,35,3.080441,4.118676,650,3.8900
35372,35,53,4.046424,4.530735,671,3.9533
35373,53,17,2.626804,2.200413,662,3.9691
35374,17,7,3.287476,3.485973,671,3.9657
35375,7,31,3.119496,2.718458,626,3.8120
35376,31,12,3.630093,3.878384,657,3.8939
35377,12,35,2.554954,3.262157,664,3.9128
35378,35,0,3.683727,3.937215,692,4.0142
35379,0,25,2.690805,2.051437,649,3.8831
35380,25,29,2.415816,3.111147,713,3.9779
35381,29,11,2.033431,3.168720,680,3.9999
35382,11,42,2.178792,3.078311,713,3.9747
35383,42,0,3.980731,4.686565,681,4.0019
35384,0,25,2.680995,1.956252,707,4.0239
35385,25,36,2.697609,3.060317,707,4.0360
35386,36,34,3.274952,4.049623,645,3.9309
35387,34,7,4.958704,6.058967,633,3.7054
35388,7,31,2.810319,2.610908,651,3.8831
35389,31,30,3.453514,3.383968,658,3.8013
35390,30,31,3.473265,3.417693,614,3.8055
35391,31,12,3.641038,3.812442,660,3.8808
35392,12,35,2.327184,3.138454,638,3.8200
35393,35,8,2.614276,2.605792,686,4.0079
35394,8,41,2.052741,2.223155,676,3.8726
35395,41,36,5.328192,6.028561,655,3.9533
35396,36,29,2.322307,2.487002,671,3.9944
35397,29,23,1.890198,1.830688,679,3.9980
35398,23,29,1.568283,1.172540,611,3.7123
35399,29,11,2.274804,3.191837,694,4.0188
35400,11,45,2.496531,3.891743,671,3.9608
35401,45,30,2.580309,2.676982,722,4.0619
35402,30,46,3.027601,3.318911,618,3.8270
35403,46,47,2.568380,3.160301,682,4.0053
